,Text,label
283,"29 varones frente a 57 mujeres son las estadísticas que nos deja el 2015, la diferencia es que ningún organismo oficial recoge la muerte de estos varones como violencia de género y solo podemos acceder a estos datos recopilándolos de periódicos locales o ",FAKE
284,"40.000 votos nulos, voto por correo bloqueado en muchos casos, cambios en los colegios electorales.... esto apesta aunq…",FAKE
285,5 de los 9 jueces votaron que la Sharia o cualquier otra ideología que contradiga los derechos humanos no podrá ser impartida en las escuelas públicas norteamericanas. La corte suprema de Estados Unidos ha votado prohibir el Islam y erradicarlo del sistem,FAKE
286,"6000€ de ayuda a inmigrantes en paro, mientras a los autónomos nos crujen podamos o no podamos afrontar tantos impuestos.",FAKE
287,630 MILLONES DESTINADOS A AYUDAS AL DESARROLLO HAN IDO A PARAR A ORGANIZACIONES LGTB,FAKE
288,a compañía señala que «a pesar de los continuos días de huelga» ha seguido negociando con el objetivo de cerrar un acuerdo para «mejorar las condiciones de los trabajadores y dar estabilidad y futuro a los negocios de servicios aeroportuarios»La dirección,REAL
289,"A continuación se presenta el resumen de un informe realizado por un grupo de investigadores y doctores en medicina para la prestigiosa editorial médica norteamericana JAMA, en la que afirman cómo la administración masiva de la vacuna antigripal desencade",FAKE
290,"A escasas fechas de que se generalice la vendimia en las zonas de mayor producción de uva para vino no espumoso, como Castilla-La Mancha, Comunidad Valenciana y Extremadura, los precios bajos han vuelto a ser los protagonistas de las protestas del sector,",REAL
291,"A esto tranquilo que no te responderán, o sí: Fascista, vienen a pagarnos las pensiones (aún no sé como ), nadie es ilegal, la tierra es del viento, Catalunya será musulmana e inclusiva o no será, y todas esas mierdas CUP/Podemos/Colau que se les abre el ",FAKE
292,"A las 10 y media de la mañana, en el segundo discurso de la Asamblea General de la ONU, Donald Trump llevó la política interna de EEUU y las elecciones de ese país que se celebran el 3 de noviembre de 2020 al mayor foro de debate y cooperación del mundo.A",REAL
293,"A las cinco de la tarde del martes pasado el sol cae a plomo sobre el paseo Lluís Companys, junto al parque de la Ciutadella, en pleno corazón de Barcelona, que celebra su fiesta mayor, la Mercè 2019. Sobre las tablas se divierte un dúo local de danza exp",REAL
294,"A lo mejor para los señores RICOS de PODEMOS, Amancio Ortega debería gastarse su dinero en buenos restaurantes y en vivir como su amigo MADURO y compañías",FAKE
295,"A menos que tú o un miembro de tu familia hayáis sufrido de cáncer y hayáis tratado de curarlo de forma natural, su nombre y su investigación probablemente no te serán conocidos. El Dr. Otto Heinrich Warburg ganó el premio Nobel de de Fisiología o Medicin",FAKE
296,"A mí hay cosas que no me parecen mal, como que mi novia me coja el móvil o yo a ella, nos dimos las contraseñas hace tiempo y nos miramos las cosas de vez en cuando Mientras Alberto dice eso, su hermana grita desde otra habitación de la casa, con Nathy Pe",REAL
297,A sus 35 años no se le conocía ninguna ocupación laboral ni que estudiara. Vivía con su padre en Las Palmas de Gran Canaria y de la pensión que este recibía. Buena parte de su tiempo lo utilizaba en descargarse de Internet vídeos yihadistas con ejecucione,REAL
298,a tradicional fiesta de la muerte del dragón a manos de San Jorge que se celebra cada 23 de Abril se ve amenazada por las presiones de grupos animalistas. Bajo el lema ‘San Jorge asesino’ se han unido varias asociaciones en favor de la vida animal con el ,FAKE
299,"A una semana de que finalice el plazo de aceptación de la oferta lanzada por el magnate ruso Mikhail Fridman para hacerse con la totalidad del capital de Dia, el consejero delegado de la cadena de supermercados (al principio contrario a los planes del rus",REAL
300,"Acabo de enterarme de que “Maldito Bulo”, dirigida por Ana Pastor, la directora de la «Dirección General de la Policía de Facebook e Internet», me ha metido dentro del saco de sus “Malditos Bulos” por una investigación que publiqué en este artículo de mi ",FAKE
301,Acabo de salir de donar sangre y os comento una cosita que no todo el mundo sabe: Donad en hospitales porque los buses de la cruz roja venden la sangre a la sanidad privada,FAKE
302,Activan alerta nivel 3 Es la primera vez en España que se activa A pa ahora el general de la UME toma en control. La visibilidad es tan mala que los medios aéreos sólo pueden actuar ei periíeria del fuego por nesgo de accidente,FAKE
303,"Ada Colau busca el soberanismo catalán, el mando total, por la vía criminal, pero España, de momento, es mucha España. Nadie se explica que una bestia como “La Colau” ha llegado a la alcaldía de Barcelona. Pero si, en cierto modo, tiene una base lógica, l",FAKE
304,"Ada Colau busca el soberanismo catalán, el mando total, por la vía criminal, pero España, de momento, es mucha España. Nadie se explica que una bestia como “La Colau” ha llegado a la alcaldía de Barcelona. Pero si, en cierto modo, tiene una base lógica, l",FAKE
305,"Además, el grupo ha acusado a la Policía de «provocar» los disturbiosEl grupo Nuevo IRA ha admitido su responsabilidad en el asesinato de la periodista Lyra McKee durante los disturbios del pasado jueves en la localidad de Derry/Londonderry y ha ofrecido ",REAL
306,"Además, vuelve a subir el coste del CO2 asignado a las centrales de gas naturalLos precios de la electricidad en el mercado mayorista han vuelto a registrar una importante subida en abril. En concreto, el precio medio hasta el pasado viernes es un 23% más",REAL
307,"Adicto a la pornografía, cubría cada centímetro de su casa con publicaciones de contenido sexual, que le ocasionaron su propia muerte. Joji, un solitario japonés de 50 años, quizás pase a la historia por su insólita y morbosa causa de muerte. El individuo",FAKE
308,Adidas regala 3.000 pares de zapatos gratis para celebrar la Navidad,FAKE
309,"Agentes de la Guardia Civil han detenido en Alsasua a un hombre como presunto autor de un delito de tráfico de drogas y se ha incautado de 100 gramos de hachís y varias dosis de cocaína, así como 2.580 euros en billetes fraccionados. Los hechos tuvieron l",REAL
310,"Agentes de la Guardia Civil y de la Policía Local de La Línea de la Concepción (Cádiz), han interceptado cinco inmigrantes que habían desembarcado en la costa de esta localidad. En un comunicado, el Ayuntamiento de La Línea ha explicado este lunes que el ",REAL
311,"Agentes de la Policía Nacional de la Comisaría Provincial de Cádiz han detenido a seis menores marroquíes acusados de cometer abusos sexuales a dos niñas, las cuales precisaron puntos de sutura en el ano. Los hechos ocurrieron el pasado 7 de septiembre cu",FAKE
312,"Agentes de la Policía Nacional han detenido a un hombre de 35 años, de nacionalidad rumana, acusado de un delito de agresión sexual a su ahijada, tras la denuncia interpuesta por la madre de la víctima.",REAL
313,"Agentes de la unidad antidisturbios de los Mossos d'Esquadra han reforzado en los últimos días la seguridad en el distrito de Ciutat Vella, ante la ola de atracos violentos y peleas con apuñalamientos en el centro de la capital catalana. Según ha informad",REAL
314,Agentes de Policía de paisano reforzarán la seguridad durante la Aste Nagusia de Bilbao para prevenir las agresiones machistas y sexuales. Responsables de la Policía Municipal y de la Ertzaintza han mantenido esta mañana un encuentro bajo la presidencia d,REAL
315,"Aguado considera que las peticiones de Monasterio no son «incompatibles» con las 155 medidas firmadas con el PPDespués de 60 días de negociaciones, la candidata popular a la presidencia de la Comunidad de Madrid, Isabel Díaz Ayuso , está, por fin, más cer",REAL
316,"Ahora Madrid, la agrupación de electores de izquierdas encabezada por la ex jueza Manuela Carmena, se alzará probablemente con la alcaldía de la capital de España. Su pactado acuerdo de estabilidad con el PSOE, a imagen y semenjanza del 36, creará un nuev",FAKE
317,Ahora me explico algunas cosas recientes. -39.200 Medicos menos. El estado subvenciona 41.929 curas a 2.000€ ( aproximadamente) cada uno...cuando te pongas enfermo ve a la parroquia más cercana. PEDRO M. OTERO.,FAKE
318,"Ahora mismo, si un autónomo debe a la Seguridad Social aunque sea solo un euro, automáticamente se le deniega la posibilidad de cobrar una pensión . Da igual la cantidad adeudada, si se debe algo, no hay pensión. Para solventar esta situación, en muchos c",REAL
319,"Al loro sagunto y puerto, una banda de magrebies con ropa de faena de gas están llamando a las casas y están pegando palos, son al menos 10 no habría a nadie sospechoso y llamar a la policía......",FAKE
320,"Al menos 20 personas han muerto y otras 35 han resultado heridas este domingo en un ataque aéreo en la ciudad de Al Murzuq (suroeste de Libia) lanzado por la aviación del mariscal Jalifa Hafter, hombre fuerte del país, según informa la agencia Efe citando",REAL
321,Al menos dos muertos y 16 heridos en un ataque con arma blanca contra un grupo de escolares en Japón.,REAL
322,Al menos tres partidos de Primera División de esta temporada están bajo sospecha en la trama de amaños que investiga la Policía y por la que ya se ha detenido a seis personas. ,REAL
323,"Al parecer, las embajadas de Estados Unidos en Israel, Alemania, Brasil y Letonia habrían pedido permiso al Departamento de Estado para ondear la bandera pero la idea ha sido rechaza por el Gobierno estadounidense, según tres diplomáticos consultados por ",REAL
324,"Al principio se había especulado que, como en la exitosa película Roma, un villero encarne a 007. Pero luego decidieron cosntruir un personaje en base a las tendencias actuales. Según pudo saber en exclusiva INFOGARCH, el nuevo 007 será radicalmente disti",FAKE
325,"Al recibir apoyo de López Obrador, les prohíbe criticarlo, votar awebo por Morena y obedecer la cuarta. Bienvenidos al Gobierno donde la corrupción es la que reina....",FAKE
326,"Alejandro Hernández, portavoz del grupo parlamentario de Vox en Andalucía, este miércoles. EUROPA PRESS Europa PressEl grupo parlamentario de Vox cree que ha llegado ""el momento"" de que el Gobierno de la Junta de Andalucía se plantee si debe seguir conced",REAL
327,"Alemania en el 2000 pidio disculpas por el holocausto. La iglesia con Juan Pablo II pide disculpa por la inquisicion Japon pide disculpas en el 2015 por las bombas atomicas. España en 2015 reclama un galeon hundido por 1,500 millones de dolares en ORO en ",FAKE
328,"Alemania, Francia, Portugal, Luxemburgo e Irlanda se comprometen a acoger a las más de cien personas evacuadas por una patrulla de la Guardia Costera italianaEl ministro de Interior de Italia, Matteo Salvini, ha anunciado un principio de acuerdo con cinco",REAL
329,"ALERTA URGENTE! Tenga cuidado de no tomar el paracetamol que viene escrito p / 500. Es un paracetamol nuevo, muy bianco у brillante, los medicos prueban que contienen ""Machupo” el virus, considerado uno de los virus mas peligrosos del mundo. Y con alta ta",FAKE
330,"ALERTA: DECLARACION DE LA RENTA ¡OJO AL DATO! Os cuento, he recibido un correo, teóricamente del Ministerio de Hacienda (con todos los membretes etc) diciéndome que: tras ver mi declaración, habían detectado un fallo a mí favor de 284 € y que tenía que re",FAKE
331,"Allá donde buscan los científicos, allá que encuentran restos de plásticos. Incluso en las profundidades del océano o como acaban de comprobar ahora, en zonas remotas cubiertas por el hielo. Un nuevo estudio publicado este miércoles constata la presencia ",REAL
332,"Alrededor de 350.000 extranjeros sin residencia oficial en España se han incorporado al sistema sanitario tras la recuperación hace un año de la cobertura universal, según datos aportados este miércoles en Cáceres por la ministra de Sanidad, Consumo y Bie",REAL
333,"Alto Oficial de la Inteligencia Naval Militar de EE.UU, (Office of Naval Intelligence ONI) división administrativa que forma parte de la Corporación de Inteligencia de los Estados Unidos Col. Milton W. Cooper, revela que el VIH SIDA fue desarrollado en in",FAKE
334,"Alyssa Carson quiere ser la primera humana en pisar MarteAlyssa Carson, una joven de 17 años, de Baton Rougue, Louisiana, tiene muy claro desde pequeña que quiere ser la primera persona en pisar Marte. Pero las cosas en palacio, van despacio. Y aunque la ",FAKE
